id,source_file,source_line,heuristic_type,current_expression,risk_level,resolution_mode,target_change,tests_required,owner_package,status,rule_uuid,severity,buckets,false_positive_risk,evidence_level,verification_rule
H-RULE-cdce3983-1ac5-4799-91de-8db7e101c65a,packages/runtime/src/api/migrations/defaults/rules.json,8866,RESOURCE_LIMIT,"Ensure that lines do not exceed 80 characters. Long lines reduce readability, especially on smaller screens or during code reviews.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,cdce3983-1ac5-4799-91de-8db7e101c65a,LOW,readability-refactor|style-conventions,HIGH,RULE_TEXT_ONLY,rule-cdce3983-schema::Validate uuid/severity/buckets and non-empty rule text for cdce3983-1ac5-4799-91de-8db7e101c65a
H-RULE-a48638ef-b1be-4bc3-8cc9-796bc918e7d1,packages/runtime/src/api/migrations/defaults/rules.json,8881,FALLBACK_DEFAULT,"Detect the use of default exports. Named exports provide better clarity, maintainability, and prevent issues when refactoring.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,a48638ef-b1be-4bc3-8cc9-796bc918e7d1,LOW,maintainability|module-architecture|style-conventions|stack-nodejs,HIGH,RULE_TEXT_ONLY,rule-a48638ef-schema::Validate uuid/severity/buckets and non-empty rule text for a48638ef-b1be-4bc3-8cc9-796bc918e7d1
H-RULE-084f48a4-53f7-4117-b1cb-3eb9a5aa8986,packages/runtime/src/api/migrations/defaults/rules.json,8898,OTHER,Ensure that strict equality (===) is used instead of loose equality (==). Loose equality can lead to unexpected type coercion and logical errors.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,084f48a4-53f7-4117-b1cb-3eb9a5aa8986,MEDIUM,error-handling|style-conventions,HIGH,RULE_TEXT_ONLY,rule-084f48a4-schema::Validate uuid/severity/buckets and non-empty rule text for 084f48a4-53f7-4117-b1cb-3eb9a5aa8986
H-RULE-29254d77-6040-4e7e-90d7-02343e413d0d,packages/runtime/src/api/migrations/defaults/rules.json,8922,OTHER,Check if user inputs are sanitized before being used in rendering or database queries. Unsanitized inputs can lead to injection vulnerabilities like XSS or SQL injection.,CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,29254d77-6040-4e7e-90d7-02343e413d0d,CRITICAL,security-hardening,LOW,RULE_TEXT_ONLY,rule-29254d77-schema::Validate uuid/severity/buckets and non-empty rule text for 29254d77-6040-4e7e-90d7-02343e413d0d
H-RULE-6abff0ab-c5cd-422e-83c6-c0451cac4af7,packages/runtime/src/api/migrations/defaults/rules.json,8945,OTHER,Ensure that JSON data is validated before parsing. Parsing untrusted JSON without validation can result in runtime errors or vulnerabilities.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,6abff0ab-c5cd-422e-83c6-c0451cac4af7,MEDIUM,error-handling|security-hardening,LOW,RULE_TEXT_ONLY,rule-6abff0ab-schema::Validate uuid/severity/buckets and non-empty rule text for 6abff0ab-c5cd-422e-83c6-c0451cac4af7
H-RULE-7f59877c-3035-446a-ac6f-909c23114a51,packages/runtime/src/api/migrations/defaults/rules.json,8969,OTHER,Ensure that CSRF protection is enforced. Disabling CSRF protection allows malicious sites to execute unauthorized actions on behalf of authenticated users.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,7f59877c-3035-446a-ac6f-909c23114a51,HIGH,security-hardening|stack-nodejs,LOW,RULE_TEXT_ONLY,rule-7f59877c-schema::Validate uuid/severity/buckets and non-empty rule text for 7f59877c-3035-446a-ac6f-909c23114a51
H-RULE-7ae32e28-3495-44ae-bde7-27551c3988a8,packages/runtime/src/api/migrations/defaults/rules.json,8993,OTHER,"Check for the use of graphql-upload. This library enables file uploads using multipart requests, which can be exploited for CSRF attacks if not properly secured.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,7ae32e28-3495-44ae-bde7-27551c3988a8,MEDIUM,security-hardening|stack-nodejs,LOW,RULE_TEXT_ONLY,rule-7ae32e28-schema::Validate uuid/severity/buckets and non-empty rule text for 7ae32e28-3495-44ae-bde7-27551c3988a8
H-RULE-da4f13bc-13ec-42b2-a166-39e12fe14d50,packages/runtime/src/api/migrations/defaults/rules.json,9017,OTHER,"Ensure that CORS policies are properly defined. Weak or missing CORS policies may allow unauthorized domains to access your resources, leading to security vulnerabilities.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,da4f13bc-13ec-42b2-a166-39e12fe14d50,MEDIUM,security-hardening|stack-nodejs,LOW,RULE_TEXT_ONLY,rule-da4f13bc-schema::Validate uuid/severity/buckets and non-empty rule text for da4f13bc-13ec-42b2-a166-39e12fe14d50
H-RULE-4d54a479-1d56-435e-bfd2-d034853cdd27,packages/runtime/src/api/migrations/defaults/rules.json,9041,OTHER,Detect floating-point numbers with excessive precision. Overly precise numeric literals can cause rounding errors and unexpected behavior in calculations.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,4d54a479-1d56-435e-bfd2-d034853cdd27,MEDIUM,error-handling|performance-efficiency,MEDIUM,RULE_TEXT_ONLY,rule-4d54a479-schema::Validate uuid/severity/buckets and non-empty rule text for 4d54a479-1d56-435e-bfd2-d034853cdd27
H-RULE-805e3a3c-f9ae-4e69-8f76-fa372e6f2179,packages/runtime/src/api/migrations/defaults/rules.json,9065,OTHER,"Ensure that the Object constructor is not used. Object literals are clearer, more predictable, and improve readability.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,805e3a3c-f9ae-4e69-8f76-fa372e6f2179,MEDIUM,readability-refactor|style-conventions,HIGH,RULE_TEXT_ONLY,rule-805e3a3c-schema::Validate uuid/severity/buckets and non-empty rule text for 805e3a3c-f9ae-4e69-8f76-fa372e6f2179
H-RULE-97bbfa80-258f-43f9-9a64-0906f1159923,packages/runtime/src/api/migrations/defaults/rules.json,9089,OTHER,Detect the use of the 'any' type in TypeScript. Using 'any' disables type checking and can lead to runtime errors. Recommend using specific types or generics instead.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,97bbfa80-258f-43f9-9a64-0906f1159923,HIGH,error-handling|maintainability|style-conventions,HIGH,RULE_TEXT_ONLY,rule-97bbfa80-schema::Validate uuid/severity/buckets and non-empty rule text for 97bbfa80-258f-43f9-9a64-0906f1159923
H-RULE-fa571a58-6dcf-45d3-8db1-e76db14af6c5,packages/runtime/src/api/migrations/defaults/rules.json,9114,OTHER,Check if type aliases are used instead of interfaces. Interfaces provide better extensibility and readability when defining object shapes.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,fa571a58-6dcf-45d3-8db1-e76db14af6c5,MEDIUM,maintainability|style-conventions,HIGH,RULE_TEXT_ONLY,rule-fa571a58-schema::Validate uuid/severity/buckets and non-empty rule text for fa571a58-6dcf-45d3-8db1-e76db14af6c5
H-RULE-2838bff7-683b-43e6-bbe7-df5f0034b1d2,packages/runtime/src/api/migrations/defaults/rules.json,9138,OTHER,Ensure that arrays do not contain non-numeric properties. This practice can lead to unexpected behavior. Use Maps or Objects instead.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,2838bff7-683b-43e6-bbe7-df5f0034b1d2,MEDIUM,error-handling|maintainability,MEDIUM,RULE_TEXT_ONLY,rule-2838bff7-schema::Validate uuid/severity/buckets and non-empty rule text for 2838bff7-683b-43e6-bbe7-df5f0034b1d2
H-RULE-5e7b90f4-ebea-47de-8d08-e76ec1ac93c4,packages/runtime/src/api/migrations/defaults/rules.json,9162,OTHER,Check if properties that are never reassigned are marked as readonly. This improves code clarity and prevents unintended reassignment.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,5e7b90f4-ebea-47de-8d08-e76ec1ac93c4,MEDIUM,maintainability|style-conventions,HIGH,RULE_TEXT_ONLY,rule-5e7b90f4-schema::Validate uuid/severity/buckets and non-empty rule text for 5e7b90f4-ebea-47de-8d08-e76ec1ac93c4
H-RULE-8a6f39a8-d928-4fdf-a570-1e6827805242,packages/runtime/src/api/migrations/defaults/rules.json,9186,OTHER,"Ensure that isFinite is used to validate numbers. Without this, NaN or Infinity can cause unexpected behavior and runtime errors.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,8a6f39a8-d928-4fdf-a570-1e6827805242,MEDIUM,error-handling,MEDIUM,RULE_TEXT_ONLY,rule-8a6f39a8-schema::Validate uuid/severity/buckets and non-empty rule text for 8a6f39a8-d928-4fdf-a570-1e6827805242
H-RULE-8f378799-1c65-469e-912d-50f31180bb80,packages/runtime/src/api/migrations/defaults/rules.json,9209,OTHER,Detect cases of unsafe type assertions. These do not perform runtime checks and can lead to unexpected runtime errors. Recommend using proper type guards instead.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,8f378799-1c65-469e-912d-50f31180bb80,HIGH,error-handling|maintainability,MEDIUM,RULE_TEXT_ONLY,rule-8f378799-schema::Validate uuid/severity/buckets and non-empty rule text for 8f378799-1c65-469e-912d-50f31180bb80
H-RULE-1f299493-9b86-4452-94e6-f0132b3e5336,packages/runtime/src/api/migrations/defaults/rules.json,9233,FALLBACK_DEFAULT,Ensure that destructuring is used in function parameters where applicable. This improves readability by clearly showing accessed properties and default values.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,1f299493-9b86-4452-94e6-f0132b3e5336,MEDIUM,readability-refactor|style-conventions,HIGH,RULE_TEXT_ONLY,rule-1f299493-schema::Validate uuid/severity/buckets and non-empty rule text for 1f299493-9b86-4452-94e6-f0132b3e5336
H-RULE-2759771d-40ab-4939-b3fc-37f7aff92168,packages/runtime/src/api/migrations/defaults/rules.json,9257,OTHER,Check for cases of string concatenation using +. Template literals improve readability and are less error-prone.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,2759771d-40ab-4939-b3fc-37f7aff92168,MEDIUM,performance-efficiency|readability-refactor|style-conventions,HIGH,RULE_TEXT_ONLY,rule-2759771d-schema::Validate uuid/severity/buckets and non-empty rule text for 2759771d-40ab-4939-b3fc-37f7aff92168
H-RULE-bf2437d6-885a-4f94-bb01-3ccf115fa5cd,packages/runtime/src/api/migrations/defaults/rules.json,9282,OTHER,"Ensure that catch blocks do not remain empty. Empty catch blocks hide errors, making debugging difficult. Recommend logging or handling errors properly.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,bf2437d6-885a-4f94-bb01-3ccf115fa5cd,HIGH,error-handling|observability-logging,MEDIUM,RULE_TEXT_ONLY,rule-bf2437d6-schema::Validate uuid/severity/buckets and non-empty rule text for bf2437d6-885a-4f94-bb01-3ccf115fa5cd
H-RULE-eeb8cf19-131a-48ae-a776-053ef0fe5bc5,packages/runtime/src/api/migrations/defaults/rules.json,9306,OTHER,Detect modifications to built-in prototypes. Modifying built-in objects can lead to compatibility issues and unexpected behavior. Recommend creating helper functions instead.,CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,eeb8cf19-131a-48ae-a776-053ef0fe5bc5,CRITICAL,maintainability|security-hardening,LOW,RULE_TEXT_ONLY,rule-eeb8cf19-schema::Validate uuid/severity/buckets and non-empty rule text for eeb8cf19-131a-48ae-a776-053ef0fe5bc5
H-RULE-d4e310ad-e610-4dc0-907e-e3f8e399ed19,packages/runtime/src/api/migrations/defaults/rules.json,9330,OTHER,"Ensure that interactive DOM elements have appropriate ARIA roles. Incorrect roles can mislead assistive technologies, affecting accessibility.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,d4e310ad-e610-4dc0-907e-e3f8e399ed19,HIGH,accessibility-a11y,MEDIUM,RULE_TEXT_ONLY,rule-d4e310ad-schema::Validate uuid/severity/buckets and non-empty rule text for d4e310ad-e610-4dc0-907e-e3f8e399ed19
H-RULE-7f890a8b-794e-4ffb-84b8-1d0c0d51ad8d,packages/runtime/src/api/migrations/defaults/rules.json,9353,OTHER,"Check for missing or incorrect autocomplete attributes. Proper use of autocomplete improves accessibility and usability, especially for screen readers.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,7f890a8b-794e-4ffb-84b8-1d0c0d51ad8d,LOW,accessibility-a11y|security-hardening,LOW,RULE_TEXT_ONLY,rule-7f890a8b-schema::Validate uuid/severity/buckets and non-empty rule text for 7f890a8b-794e-4ffb-84b8-1d0c0d51ad8d
H-RULE-b704848a-424d-4e1e-9e89-06872f868b98,packages/runtime/src/api/migrations/defaults/rules.json,9377,OTHER,"Ensure that string refs are not used in React. String refs are deprecated, make components harder to maintain, and reduce composability. Recommend using function-based refs instead.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,b704848a-424d-4e1e-9e89-06872f868b98,MEDIUM,maintainability|stack-react,MEDIUM,RULE_TEXT_ONLY,rule-b704848a-schema::Validate uuid/severity/buckets and non-empty rule text for b704848a-424d-4e1e-9e89-06872f868b98
H-RULE-fa599203-368f-499c-9f82-4132cbe5ae80,packages/runtime/src/api/migrations/defaults/rules.json,9401,OTHER,Ensure that 'this' is not used in functional components. Functional components do not have a 'this' context. Use props and destructuring for data access instead.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,fa599203-368f-499c-9f82-4132cbe5ae80,HIGH,error-handling|stack-react,MEDIUM,RULE_TEXT_ONLY,rule-fa599203-schema::Validate uuid/severity/buckets and non-empty rule text for fa599203-368f-499c-9f82-4132cbe5ae80
H-RULE-66dc51d3-6311-4367-8885-d5240c107310,packages/runtime/src/api/migrations/defaults/rules.json,9425,OTHER,Ensure that React class components' render functions return a value. Forgetting a return statement results in missing UI elements and potential bugs.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,66dc51d3-6311-4367-8885-d5240c107310,HIGH,error-handling|stack-react|ui-robustness,MEDIUM,RULE_TEXT_ONLY,rule-66dc51d3-schema::Validate uuid/severity/buckets and non-empty rule text for 66dc51d3-6311-4367-8885-d5240c107310
H-RULE-86655231-a853-4d12-bb28-3d62e351576c,packages/runtime/src/api/migrations/defaults/rules.json,9450,OTHER,Check that JSX list components have unique key properties. Missing keys can cause unnecessary re-renders and lead to state inconsistencies.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,86655231-a853-4d12-bb28-3d62e351576c,HIGH,performance-efficiency|stack-react|ui-robustness,MEDIUM,RULE_TEXT_ONLY,rule-86655231-schema::Validate uuid/severity/buckets and non-empty rule text for 86655231-a853-4d12-bb28-3d62e351576c
H-RULE-f342e8bb-b26e-4c44-b8d8-8ba735017172,packages/runtime/src/api/migrations/defaults/rules.json,9475,OTHER,Check if the code imports individual classes or functions instead of the entire module. Directly importing specific classes or functions can clutter the titlespace and increase naming conflicts. Recommend importing the module and referen...,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,f342e8bb-b26e-4c44-b8d8-8ba735017172,LOW,module-architecture|readability-refactor|style-conventions|stack-python,HIGH,RULE_TEXT_ONLY,rule-f342e8bb-schema::Validate uuid/severity/buckets and non-empty rule text for f342e8bb-b26e-4c44-b8d8-8ba735017172
H-RULE-3a1ae725-9961-492c-a2ac-8a5d031943cc,packages/runtime/src/api/migrations/defaults/rules.json,9501,FALLBACK_DEFAULT,"Identify function definitions where a mutable object (e.g., list, dictionary, set) is used as a default argument. This can cause shared state across function calls, leading to unintended behavior. Suggest using `None` as a default and in...",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,3a1ae725-9961-492c-a2ac-8a5d031943cc,HIGH,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-3a1ae725-schema::Validate uuid/severity/buckets and non-empty rule text for 3a1ae725-9961-492c-a2ac-8a5d031943cc
H-RULE-2aef57bb-04af-4709-bbac-80cac2207da2,packages/runtime/src/api/migrations/defaults/rules.json,9525,OTHER,Detect `except:` blocks that catch all exceptions indiscriminately. Using a broad `except:` can hide real issues and prevent necessary errors like `KeyboardInterrupt`. Recommend catching specific exceptions instead.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,2aef57bb-04af-4709-bbac-80cac2207da2,HIGH,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-2aef57bb-schema::Validate uuid/severity/buckets and non-empty rule text for 2aef57bb-04af-4709-bbac-80cac2207da2
H-RULE-989973cc-f9ae-4b7f-a717-6550078e8ff4,packages/runtime/src/api/migrations/defaults/rules.json,9549,OTHER,"Ensure that resources such as files, sockets, or database connections are managed using the `with` statement. Code that explicitly calls `.close()` without `with` should be refactored to use context managers for automatic resource cleanup.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,989973cc-f9ae-4b7f-a717-6550078e8ff4,MEDIUM,error-handling|performance-efficiency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-989973cc-schema::Validate uuid/severity/buckets and non-empty rule text for 989973cc-f9ae-4b7f-a717-6550078e8ff4
H-RULE-7ff4cded-6a87-49eb-8591-ee47133b6114,packages/runtime/src/api/migrations/defaults/rules.json,9574,OTHER,"Detect relative imports (e.g., `from .module import x`). Relative imports can break if the project structure changes. Recommend using absolute imports (`from package.module import x`) for better clarity and maintainability.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,7ff4cded-6a87-49eb-8591-ee47133b6114,MEDIUM,maintainability|module-architecture|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-7ff4cded-schema::Validate uuid/severity/buckets and non-empty rule text for 7ff4cded-6a87-49eb-8591-ee47133b6114
H-RULE-5cd1ac5b-3d41-4e33-ad78-bdaba8d7afd1,packages/runtime/src/api/migrations/defaults/rules.json,9600,OTHER,Check if function signatures include type annotations. Type hints improve readability and help catch type-related errors early. Recommend adding type annotations where missing.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,5cd1ac5b-3d41-4e33-ad78-bdaba8d7afd1,MEDIUM,maintainability|readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-5cd1ac5b-schema::Validate uuid/severity/buckets and non-empty rule text for 5cd1ac5b-3d41-4e33-ad78-bdaba8d7afd1
H-RULE-62edd246-3902-42dd-a304-a6186dc165b1,packages/runtime/src/api/migrations/defaults/rules.json,9626,OTHER,Identify functions that raise exceptions but do not document them in docstrings. Missing exception documentation makes it difficult to understand failure cases. Suggest adding an `:raises` section in the docstring.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,62edd246-3902-42dd-a304-a6186dc165b1,HIGH,docs-adrs|error-handling|maintainability|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-62edd246-schema::Validate uuid/severity/buckets and non-empty rule text for 62edd246-3902-42dd-a304-a6186dc165b1
H-RULE-002c5cd5-0437-424b-997e-8d719f30b501,packages/runtime/src/api/migrations/defaults/rules.json,9652,OTHER,Check if lines exceed 80 characters (excluding comments and docstrings). Long lines reduce readability. Recommend breaking lines or using line continuations for better formatting.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,002c5cd5-0437-424b-997e-8d719f30b501,LOW,readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-002c5cd5-schema::Validate uuid/severity/buckets and non-empty rule text for 002c5cd5-0437-424b-997e-8d719f30b501
H-RULE-d64f98b8-cab4-4ac1-b574-ce7719d97b89,packages/runtime/src/api/migrations/defaults/rules.json,9677,OTHER,Detect string formatting using `.format()` or `%`. These methods are less readable and slower than f-strings. Recommend converting string formatting to f-strings for better readability and performance.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,d64f98b8-cab4-4ac1-b574-ce7719d97b89,MEDIUM,performance-efficiency|readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-d64f98b8-schema::Validate uuid/severity/buckets and non-empty rule text for d64f98b8-cab4-4ac1-b574-ce7719d97b89
H-RULE-87a6af7d-610d-4efe-a2c0-f71b3b6241cd,packages/runtime/src/api/migrations/defaults/rules.json,9703,OTHER,Ensure that `assert` is not used for validating user input or critical checks. Assertions can be disabled in optimized mode (`python -O`). Recommend using explicit validation with `if` conditions and raising proper exceptions.,CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,87a6af7d-610d-4efe-a2c0-f71b3b6241cd,CRITICAL,error-handling|stack-python,LOW,RULE_TEXT_ONLY,rule-87a6af7d-schema::Validate uuid/severity/buckets and non-empty rule text for 87a6af7d-610d-4efe-a2c0-f71b3b6241cd
H-RULE-6f996398-b4b2-455d-bc68-a77f76ac2da7,packages/runtime/src/api/migrations/defaults/rules.json,9727,OTHER,"Identify occurrences where `== None` or `!= None` is used. Using `is None` and `is not None` is more reliable because it checks identity instead of equality, preventing potential issues with overloaded `__eq__` methods.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,6f996398-b4b2-455d-bc68-a77f76ac2da7,MEDIUM,error-handling|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-6f996398-schema::Validate uuid/severity/buckets and non-empty rule text for 6f996398-b4b2-455d-bc68-a77f76ac2da7
H-RULE-04fd268f-78b7-49af-a5ce-58977ee0fd39,packages/runtime/src/api/migrations/defaults/rules.json,9752,OTHER,Detect lines with trailing whitespace. Trailing spaces add unnecessary noise to version control diffs. Recommend removing them to keep the codebase clean.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,04fd268f-78b7-49af-a5ce-58977ee0fd39,LOW,maintainability|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-04fd268f-schema::Validate uuid/severity/buckets and non-empty rule text for 04fd268f-78b7-49af-a5ce-58977ee0fd39
H-RULE-13ce5a34-8b64-4b59-97e9-c88793c155d7,packages/runtime/src/api/migrations/defaults/rules.json,9777,OTHER,"Check if resources such as files or database connections are properly closed in a `finally` block. This ensures resources are always released, even if an exception occurs.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,13ce5a34-8b64-4b59-97e9-c88793c155d7,HIGH,error-handling|performance-efficiency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-13ce5a34-schema::Validate uuid/severity/buckets and non-empty rule text for 13ce5a34-8b64-4b59-97e9-c88793c155d7
H-RULE-53987d41-ea57-4bb6-89e0-5f91ed317bc6,packages/runtime/src/api/migrations/defaults/rules.json,9802,OTHER,Detect `try` blocks that contain excessive code. Large `try` blocks make it harder to debug errors. Recommend narrowing the scope of the `try` block to only the necessary code.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,53987d41-ea57-4bb6-89e0-5f91ed317bc6,MEDIUM,error-handling|readability-refactor|stack-python,HIGH,RULE_TEXT_ONLY,rule-53987d41-schema::Validate uuid/severity/buckets and non-empty rule text for 53987d41-ea57-4bb6-89e0-5f91ed317bc6
H-RULE-eae04381-75d5-4d10-aea7-3e82f6c9be37,packages/runtime/src/api/migrations/defaults/rules.json,9827,OTHER,"Identify global variables that are mutable (e.g., lists, dictionaries). Global mutable state can cause unpredictable behavior. Recommend using local variables or encapsulating state in a class.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,eae04381-75d5-4d10-aea7-3e82f6c9be37,HIGH,concurrency-safety|maintainability|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-eae04381-schema::Validate uuid/severity/buckets and non-empty rule text for eae04381-75d5-4d10-aea7-3e82f6c9be37
H-RULE-63681d43-dea0-4299-9ac2-f4797cdebf30,packages/runtime/src/api/migrations/defaults/rules.json,9852,OTHER,"Ensure that list, set, or dictionary comprehensions are not overly complex. If a comprehension includes multiple conditions or nested loops, recommend refactoring to a regular loop for better readability.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,63681d43-dea0-4299-9ac2-f4797cdebf30,MEDIUM,readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-63681d43-schema::Validate uuid/severity/buckets and non-empty rule text for 63681d43-dea0-4299-9ac2-f4797cdebf30
H-RULE-a931f5d1-3074-4182-bd96-b8c5a71018d3,packages/runtime/src/api/migrations/defaults/rules.json,9877,OTHER,"Detect code where resources (files, sockets, etc.) are not closed in a `finally` block. Using `finally` ensures that resources are released, even if an exception is raised.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,a931f5d1-3074-4182-bd96-b8c5a71018d3,HIGH,error-handling|performance-efficiency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-a931f5d1-schema::Validate uuid/severity/buckets and non-empty rule text for a931f5d1-3074-4182-bd96-b8c5a71018d3
